Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744708721.8675275,2025-04-15 19:18:41,281.125,78.031
1744708723.9195173,2025-04-15 19:18:43,281.266,78.094
1744708725.9681938,2025-04-15 19:18:45,281.312,78.188
1744708728.0174315,2025-04-15 19:18:48,281.344,78.266
1744708730.0692267,2025-04-15 19:18:50,281.359,78.344
1744708732.1180203,2025-04-15 19:18:52,281.469,78.422
1744708734.166772,2025-04-15 19:18:54,281.438,78.5
1744708736.2154627,2025-04-15 19:18:56,281.344,78.594
1744708738.2639427,2025-04-15 19:18:58,281.203,78.703
1744708740.3117583,2025-04-15 19:19:00,281.141,78.844
1744708742.3603728,2025-04-15 19:19:02,280.953,78.906
1744708744.4091482,2025-04-15 19:19:04,280.875,78.969
1744708746.4579728,2025-04-15 19:19:06,280.672,79.063
1744708748.5066986,2025-04-15 19:19:08,280.656,79.188
1744708750.5553093,2025-04-15 19:19:10,280.516,79.281
1744708752.6052573,2025-04-15 19:19:12,280.391,79.375
1744708754.6540442,2025-04-15 19:19:14,280.281,79.438
1744708756.7026296,2025-04-15 19:19:16,280.203,79.547
1744708758.7542746,2025-04-15 19:19:18,279.984,79.609
1744708760.8031003,2025-04-15 19:19:20,279.516,79.703
1744708762.8516402,2025-04-15 19:19:22,279.047,79.813
1744708764.9583282,2025-04-15 19:19:24,278.641,79.891
1744708767.007141,2025-04-15 19:19:27,278.25,79.984
1744708769.0576975,2025-04-15 19:19:29,277.688,80.094
1744708771.1064386,2025-04-15 19:19:31,277.109,80.219
1744708773.1555276,2025-04-15 19:19:33,276.516,80.297
1744708775.20457,2025-04-15 19:19:35,276.312,80.359
1744708777.2532508,2025-04-15 19:19:37,276.047,80.406
1744708779.3017633,2025-04-15 19:19:39,275.984,80.469
1744708781.3494666,2025-04-15 19:19:41,275.969,80.531
1744708783.3982081,2025-04-15 19:19:43,276.031,80.594
1744708785.4470544,2025-04-15 19:19:45,276.031,80.703
1744708787.495694,2025-04-15 19:19:47,275.828,80.734
1744708789.5448418,2025-04-15 19:19:49,275.453,80.812
1744708791.5961258,2025-04-15 19:19:51,275.203,80.875
1744708793.6450577,2025-04-15 19:19:53,274.953,80.938
1744708795.6938179,2025-04-15 19:19:55,274.672,81.0
1744708797.7452862,2025-04-15 19:19:57,274.391,81.078
1744708799.794218,2025-04-15 19:19:59,273.969,81.156
1744708801.8430307,2025-04-15 19:20:01,273.625,81.266
1744708803.8946762,2025-04-15 19:20:03,273.281,81.344
1744708805.9434998,2025-04-15 19:20:05,272.844,81.438
